username,date,tweet,link
investorid,2022-12-03,"Konsolidasi Jelang Pemilu 2024, KPU Gelar Jalan Sehat  https://t.co/X13f8Zd30Q",https://twitter.com/InvestorID/status/1598916405780688897
nanditoholic,2022-12-03,Arahan Presiden Terkait Persiapan Pelaksanaan Pemilu Serentak 2024.  @jokowi  https://t.co/83QBku6tag,https://twitter.com/nanditoholic/status/1598916215107645442
terpantauid,2022-12-03,5 Arahan Presiden Jokowi Terkait Kesiapan Pelaksanaan Pemilu Serentak 2024  https://t.co/4EOcTmMxRt #PresidenJokowi #KPU #Pemilu2024,https://twitter.com/terpantauid/status/1598915791004798977
detikcom,2022-12-03,"Jokowi memberikan sejumlah wanti-wanti dalam penyelenggaraan pemilu 2024. Salah satunya, dia berpesan agar tak ada adu domba dalam pemilu melainkan adu gagasan. Berikut wanti-wanti lainnya.  https://t.co/0vpLhcca6x",https://twitter.com/detikcom/status/1598915263495282689
idenkr,2022-12-03,@geloraco Kepala negara dimari pusing mikirin pemilu.. 😁,https://twitter.com/IdenkR/status/1598915252313534467
johaneisme,2022-12-03,Eh besok udah pemilu ya??? Ko udah rame  #golput,https://twitter.com/Johaneisme/status/1598915146696753152
nurhidayatsardi,2022-12-03,tradisi Pemilu di Sumut  https://t.co/3wAUJz0JyQ,https://twitter.com/nurhidayatsardi/status/1598915016953954304
beritasatu,2022-12-03,"Pemilu 2024, Ini Cara Cek Nama di DPT secara Online  https://t.co/UKhWbFJB5t",https://twitter.com/Beritasatu/status/1598914975237480448
iyepicentrum,2022-12-03,Rapat Diskusi Kelompok Terpumpun bersama Badan Pengawas Pemilu Republik Indonesia (BAWASLU RI)  Rapat ini terkait Peran Pemilih Pemula dan Media Sosial Dalam Mewujudkan Pemilu Berintegritas dan Anti Hoax.  #IndomesiaYouthEpicentrum #BawasluRI  https://t.co/5L3bjbhWF5,https://twitter.com/IYepicentrum/status/1598914931214389248
idenkr,2022-12-03,"@KompasTV Bapak ini maunya apa, ribet amat ama pemilu?",https://twitter.com/IdenkR/status/1598914895432790016
coretan_gorong2,2022-12-03,@jokowi Menang curang aja kok mo nasehatin cara pemilu.,https://twitter.com/coretan_gorong2/status/1598914617887293440
mahyudin_cf,2022-12-03,@Om_HME @detikcom Menurutku jangan main - main soal pemilu tidak hanya presiden tapi seluruh tingkatan. Presidenya oke anggota DPRnya gak atau sebaliknya hasilnya smaa saja. Pnduduk negeri ini trlalu bnyak main2 soal pemilu,https://twitter.com/mahyudin_cf/status/1598914086703861761
jawapos,2022-12-03,"Jadi Panglima Cuma 1 Tahun, Yudo Harus Siapkan Pengamanan Pemilu 2024  https://t.co/Ap8j4dh31Z",https://twitter.com/jawapos/status/1598913937579606016
ipemilu,2022-12-03,"Adhyaksa Research and Consulting (ARC), menang pemilu/Pemilukada tak harus mahal. CP 08114134165 (Marses)",https://twitter.com/IPemilu/status/1598913796558360577
mavin1818,2022-12-03,@L4UH4UL4M132435 Makanya Rezim auto kebakaran jenggot kalau sampai pemilu mendatang kalah  Kawal teroos capres jurdil pembela pribumi SEMANGAAD✊  #JokowiWajibDimakzulkan  #JokowiWajibDimakzulkan  https://t.co/6mfFtrqUiC,https://twitter.com/mavin1818/status/1598913723766575104
matsodor,2022-12-03,@umarhasibuan751 Segera pemilu warga jkrta jgn diem bae.. biar ada gubernur baru pilihan warga,https://twitter.com/matsodor/status/1598913654698967040
662_indra,2022-12-03,@detikcom Kan situasi kondisinya sesuai bhw pilkada dan pemilu akan diadakan serentak 2024. Sdgkan bnyk yg masa jabatannya berakhir di 2022 ini. Jadi mau ga mau angkat Pjs atau Plt. Itu sdh disetujui bersama. Masa utk mengisi jabatan kosong yg cuma 1 thn lbh hrs pilkada dgn dana besar lg.,https://twitter.com/662_indra/status/1598913385865019392
alfi234,2022-12-03,@NenkMonica Kejar tayang sebelum pemilu,https://twitter.com/Alfi234/status/1598913346262429697
pemiludamai2024,2022-12-03,Rencana SBY dan AHY Gagal Total!!!   #AHYpolitikusGagal #AHYAsalBicara #SBYMangkrakAHYAsbun #AHYGagaldiTNIGagaldiPolitik #AHYgagalNyapres #HambalangMangkrak #SBYTurunGunung #DemokratKoruptor #AHYbaukencur  https://t.co/Fm1RzLQNla,https://twitter.com/PemiluDamai2024/status/1598913087595491330
pemiludamai2024,2022-12-03,AHY banyak bacot si anak gagal  #AHYpolitikusGagal #AHYAsalBicara #SBYMangkrakAHYAsbun #AHYGagaldiTNIGagaldiPolitik #AHYgagalNyapres #HambalangMangkrak #SBYTurunGunung #DemokratKoruptor #AHYbaukencur  https://t.co/3gh0lz1CqC,https://twitter.com/PemiluDamai2024/status/1598912956871626754
revenge00810455,2022-12-03,5 Arahan Presiden @jokowi  Terkait Kesiapan Pelaksanaan Pemilu Serentak 2024  https://t.co/7Fc6kuuRWm,https://twitter.com/Revenge00810455/status/1598912949548355585
pemiludamai2024,2022-12-03,Proyek mangkrak SBY malah dipamerkan AHY  #AHYpolitikusGagal #AHYAsalBicara #SBYMangkrakAHYAsbun #AHYGagaldiTNIGagaldiPolitik #AHYgagalNyapres #HambalangMangkrak #SBYTurunGunung #DemokratKoruptor #AHYbaukencur  https://t.co/do7t62CMXa,https://twitter.com/PemiluDamai2024/status/1598912857940590592
pemiludamai2024,2022-12-03,AHY pengangguran nihil prestasi yang ngotot nyapres  #AHYpolitikusGagal #AHYAsalBicara #SBYMangkrakAHYAsbun #AHYGagaldiTNIGagaldiPolitik #AHYgagalNyapres #HambalangMangkrak #SBYTurunGunung #DemokratKoruptor #AHYbaukencur  https://t.co/c3IMMwrY5h,https://twitter.com/PemiluDamai2024/status/1598912722837868545
teropongfakta,2022-12-03,"""""""Pemilu 2024 ini kita selenggarakan dalam kondisi ekonomi global yang diliputi ketidakpastian, kita harus memiliki perasaan yang sama mengenai ini,"""" ujar Jokowi #indonesiaantiresesi #resesiglobal Aceh Asia  BUMN  https://t.co/6RfSqqAFLA""",https://twitter.com/teropongfakta/status/1598912413734096898
rakyatasupan,2022-12-03,"""""""Pemilu 2024 ini kita selenggarakan dalam kondisi ekonomi global yang diliputi ketidakpastian, kita harus memiliki perasaan yang sama mengenai ini,"""" ujar Jokowi #indonesiaantiresesi #resesiglobal Aceh Asia  BUMN  https://t.co/aQy0xEHJuB""",https://twitter.com/RakyatAsupan/status/1598912413440610304
indonesiapintas,2022-12-03,"""""""Pemilu 2024 ini kita selenggarakan dalam kondisi ekonomi global yang diliputi ketidakpastian, kita harus memiliki perasaan yang sama mengenai ini,"""" ujar Jokowi #indonesiaantiresesi #resesiglobal Aceh Asia  BUMN  https://t.co/TwrCuYzdto""",https://twitter.com/IndonesiaPintas/status/1598912412819734530
golkarpedia,2022-12-03,Optimis! Target 20% Suara Partai Golkar Di Pemilu 2024 Tercapai Jika Disokong Coattail Effect #airlanggahartarto #airlanggapemersatu #airlanggauntukindonesia #partaigolkar #golkarpedia #golkarsolid #AirlanggaPresiden  https://t.co/pFjXUzpCrm,https://twitter.com/golkarpedia/status/1598912412739960832
jdihkpulamteng,2022-12-03,"Repost @kpu_ri #TemanPemilih , inilah Maskot Pemilu Serentak Tahun 2024..! Sura berarti Suara Rakyat Sulu berarti Suara Pemilu  Sura dan Sulu akan menjadi simbol pelaksanaan Pemilu Serentak Tahun 2024 adalah perwujudan suara rakyat Indonesia..!  #KPUMelayani #PemiluSerentak2024  https://t.co/XgHeelcGpG",https://twitter.com/jdihkpulamteng/status/1598911985998974976
urbanjogja_,2022-12-03,"Jadwal Pemilu 2024 Tetap Berjalan Sesuai Jadwal,  Menko Polhukam Singgung Soal Presidential Threshold  https://t.co/VCekrFRvVy",https://twitter.com/urbanjogja_/status/1598911968639094789
kebenaranhakiky,2022-12-03,"@ismailfahmi @elonmusk @lexfridman Saya sendiri ngerasain langsung,ajaibnya akun saya ini pada tahun 2019 tiba2 di suspend,padahal dari tahun 2010 sampai 2019,sama sekali ga pernah peringatan,atau teguran atau apa2 dari twitter,pas seminggu sbelum pemilu disuspend, dan ajaibnya 2 minggu kemudian dibuka suspendnya",https://twitter.com/KebenaranHakiky/status/1598911931158769669
urbanjogja_,2022-12-03,"Pemilu 2024 Siap Digelar, Dipastikan Tidak Bisa Dimundurkan   https://t.co/mA9pvip3uo",https://twitter.com/urbanjogja_/status/1598911863156518913
pikiran_rakyat,2022-12-03,KPU Luncurkan Maskot Sura -Sulu dan Gandeng Band Cokelat untuk Jingle Pemilu 2024  https://t.co/47DzR4CZGr  https://t.co/m0BPAem0vo,https://twitter.com/pikiran_rakyat/status/1598911806831198208
elshintategal_,2022-12-03,KPU RI luncurkan maskot dan `jingle` Pemilu 2024  https://t.co/gum4CR564c  https://t.co/0HhhljHqTU,https://twitter.com/ElshintaTegal_/status/1598911657903898624
investorid,2022-12-03,"Anggaran Pemilu, Ketua KPU: Kami Pertanggungjawabkan Secara Transparan  https://t.co/l9QTOZQy4Y",https://twitter.com/InvestorID/status/1598911620591550464
nindyresa,2022-12-03,Konsolidasi Pemilu #HITCJAKARTA  https://t.co/iIXMMY6nez,https://twitter.com/NindyResa/status/1598911407558643713
jdihkpulamteng,2022-12-03,"Repost @jdihkpu_ri Hai #SobatJDIH Sebelum kalian jadi badan adhoc penyelenggara Pemilu,  yuk kita kenali siapa aja sih badan adhoc penyelenggara pemilu ituu.  Simak penjelasan Minku yaa.  #SobatJDIH #JDIHKPU #PemiluSerentak #kpumelayani #seripemilu  https://t.co/3PYCZYvjtH",https://twitter.com/jdihkpulamteng/status/1598911345101271040
thaliaindah4,2022-12-03,@mbah_pujonggo Ada dua makna dari permintaan itu. 1.minta Pemda memberikan ruang publik dan memfasilitasi proses secara tsm . 2.signal dan jaringan internet juga di fasilitasi oleh Pemda. Pertanyaan nya apakah perintah tsb tidak melanggar aturan dan tahapan pemilu.???,https://twitter.com/ThaliaIndah4/status/1598911334447747073
kimcipedes,2022-12-03,Kapolresta Bandung Memotivasi Panwascam Agar Pemilu 2024 di Kabupaten Bandung Berlangsung Kondusif  https://t.co/UuzU0RnAbz  @polrestabandung #KimCipedes #SahabarHumas,https://twitter.com/kimcipedes/status/1598911329842368512
alkuinmeydalyan,2022-12-03,jadwal dan tahapan lengkap pemilu 2024 yang akan digelar secara serentak. Peserta Tes PPK pemilu 2022 jadwal ini bisa saja ditanyakan nanti.  https://t.co/TFVLm6qv8W,https://twitter.com/AlkuinMeydalyan/status/1598910444487708672
piaueo,2022-12-03,@52HertzDugong @digebuki @mikqy @convomfs Apa karena bikin ktp nya pas pemilu? Biasanya sampe 2 tahun krena blangko gada,https://twitter.com/piaueo/status/1598910197250260992
zeinamegot,2022-12-03,"Makanya next pemilu aku golput aja, gak guna.",https://twitter.com/zeinamegot/status/1598910027456471041
dndtirani,2022-12-03,"Cegah Kerusuhan Pemilu 2024, KPU Bikin Pasukan Berbekal Tameng dan Pentungan |  Jokowi Cebong Offside BUMN Bang Dodo Aceh Asia Evan Dimas Korsel Jepang Brazil Xhaka Hefri #FIFAWorldCup #TigaPriodeMbahmu #DAHYUN #UsirLGBTDariIndonesia #AniesPresiden2024  https://t.co/SLzNrFQfNN",https://twitter.com/dndtirani/status/1598909925740384258
joeniarjoeniar,2022-12-03,"@yusufgunawan @dpuprpkp_MalKot @PemkotMalang @samsutiaji Owalllaah walah, wis jian gak manfaat blas… Gak seperti itu juga kalee.. Say tidak butuh Ayo wis ndang Pemilu",https://twitter.com/joeniarjoeniar/status/1598909556427722752
tribunnews,2022-12-03,"Jokowi Sebut Pemilu 2024 Tidak Mudah, KPU: Kami Punya Pengalaman  https://t.co/U496DpDVXG",https://twitter.com/tribunnews/status/1598909110703247360
bams44421380,2022-12-03,@jokowi PEMILU 2024 HARGA MATI. YANG MENUNDA ATAU MENYALAHI UU DENGAN MENAMBAH MS JABATAN MJD 3 PERIODE ADALAH PENGHIANAT NEGARA DAN BANGSA. bukan begitu pak jokowi?!?,https://twitter.com/Bams44421380/status/1598908948945711104
amnibrahim,2022-12-03,"""4. Satu bulan sebelum pemilu Biden vs Trump tahun 2020, twitter executives menyensor artikel the New York Post berjudul """"Biden Secret Emails"""" di platformnya, karena diklaim melanggar Hacked Materials policy""",https://twitter.com/amnibrahim/status/1598908818552811520
kerjahasil_id,2022-12-03,5 Arahan Presiden Terkait Kesiapan Pelaksanaan Pemilu Serentak 2024 2 Desember 2022  𝗝𝗼𝗸𝗼𝘄𝗶 𝗣𝗿𝗼 𝗚𝗼𝗼𝗱 𝗚𝗼𝘃𝗲𝗿𝗻𝗮𝗻𝗰𝗲  https://t.co/TSlF5FVVbO,https://twitter.com/KerjaHasil_id/status/1598908775871975424
investorid,2022-12-03,"Jelang Pemilu, KPU Minta Parpol Buka Diri kepada Calon Pemilih  https://t.co/QcGHW3SdLd",https://twitter.com/InvestorID/status/1598908713137340417
encikmoedja,2022-12-03,@muannas_alaidid lu harusnya sampaikan ke semua capres dan parpol peserta pemilu.. krn sejatinya merekalah yg menarik narik para tokoh agama utk ambil simpati umat.,https://twitter.com/encikmoedja/status/1598908645194223626
cinta_lumrah,2022-12-03,"""@SantorinisSun Ini adlh fakta bhw Politik indentitas yg akan dipakai Anies dlm pemilu 2024. Ironisnya hny 1 partai yg mendukungnya, blm memenuhi syarat &amp; bhkn pendaftaran tuk capres/wapres aja blm, kog jau bangat halu nya ya🤔,entar kalau kalah dlm pemilu pst narasinya""""CURANG ATAU DIZALIMI""""""",https://twitter.com/cinta_lumrah/status/1598908430089326592
ridho76190701,2022-12-03,Mendekati pemilu para lembaga survei saling berlomba.. Entah apa maksud dan tujuan ny,https://twitter.com/Ridho76190701/status/1598908194688208897
_rakyatmerdeka,2022-12-03,Top News Koran Rakyat Merdeka  Pemilu Tetap Digelar 14-2-2024  KPU Terima Kasih Ke Jokowi  https://t.co/HBEzaE2Ftw,https://twitter.com/_rakyatmerdeka/status/1598907850914697216
bawaslukuningan,2022-12-03,"""Diakhir acara Zaki Hilmi Anggota Bawaslu Jabar menyampaikan, """"yang paling utama dari sistem penyelenggaraan pemilu yang ideal adalah adanya ruang penyelesaian sengketa pemilu pemulihan hak-hak dan kesesuaian proses dan hasil pemilu sehingga legitimasi sesuai dengan harapan"""".""",https://twitter.com/BawasluKuningan/status/1598907556709404672
bawaslukuningan,2022-12-03,"""ini bagian yang kita diskusikan dalam kegiatan ini"""", ujarnya  Anggota Bawaslu Jabar Yusup Kurnia menegaskan, """"kegiatan hari ini bagian dari memastikan manajemen administrasi, waktu dan personil harus baik. Bagian penting kita menjadi profesional dalam menegakan hukum Pemilu"""".  https://t.co/8K2hxxxSxg""",https://twitter.com/BawasluKuningan/status/1598907227351678976
narasinewsroom,2022-12-03,"Gustika menggugat bersama empat penggugat lain, yakni: Adhito Harinugroho, Lilik Sulistyo, Suci Fitriah Tanjung, dan Yayasan Perkumpulan untuk Pemilu dan Demokrasi (Perludem).  | Narasi Daily",https://twitter.com/NarasiNewsroom/status/1598907001345822724
bawaslukuningan,2022-12-03,"""Salam Awas. #SahabatBawaslu  Kordiv. Hukum dan Penyelesaian Sengketa, Agus Khobir Permana beserta staf hadiri kegiatan Rapat Divisi Penyelesaian Sengketa  Manajemen dengan tema """"Penanganan Permohonan Penyelesaian Sengketa Proses Pemilu""""  https://t.co/OYivUOkHuS""",https://twitter.com/BawasluKuningan/status/1598906664270196736
anamata4,2022-12-03,"_Kajian Politik Islam_ *HASIL PEMILU AS, BAGAIMANA DUNIA ISLAM?*  Melalui *Link* :  https://t.co/2C326wzy3u  https://t.co/2C326wzy3u  https://t.co/2C326wzy3u  #khilafahchannel #kcreborn #politik #pemilu #senat #DPR #gubernur #Amerika #dunia #IslamSelamatkanGenerasi",https://twitter.com/AnaMata4/status/1598906426260586497
beritasatu,2022-12-03,"Pemilu 2024, KPU Minta Parpol Membuka Diri kepada Masyarakat  https://t.co/91wTswmjto",https://twitter.com/Beritasatu/status/1598906319888846854
kbrkalimantan1,2022-12-03,Bawaslu Kotim: Kondisi Geografis Salah Satu Kerawanan Pemilu -  https://t.co/UvUFy0Noyg,https://twitter.com/kbrkalimantan1/status/1598906240960462848
toloose25,2022-12-03,@bachrum_achmadi Wlpn lo bikin congor tambahan gak akan bisa mendiskredit JKW dr pencapaian yg sdh di akui oleh dunia begitupun AB tidak akan pernah jd president di 2024. Semoga lo gak stress setelah pemilu ya😂,https://twitter.com/toloose25/status/1598906197700390914
mkelethyang,2022-12-03,"@msaid_didu pan sudah ditinggalkan pendukungnya, pemilu nanti dia gak akan lolos ke parlemen.",https://twitter.com/Mkelethyang/status/1598906037993865216
gomos_tiop,2022-12-03,"@PDemokrat Ahhh..kader Demokrat semua menyedihkan. Bos lo nuduh pemilu curang, biasa aja. Mau playing victim lg? Menyedihkan..benar2.",https://twitter.com/gomos_tiop/status/1598905893135212545
g24newstv,2022-12-03,"Sampurasun, Bandung Kosgoro 1956 gelar Mukernas dan Peringatan HUT Kosgoro di Bandung. 1000 kader Kosgoro lakukan apel kesiapan kuningkan Jawa Barat untuk menangkan Golkar. Mereka siap satukan langkah kuatkan tekad untuk menangkan Golkar dalam Pemilu 2024.  #Kosgoro #Golkar2024  https://t.co/VMgBeXGlsP",https://twitter.com/g24NewsTV/status/1598905363071651840
absquatulatec,2022-12-03,@notcheses tinta pemilu anyinggg,https://twitter.com/absquatulatec/status/1598905245140410368
ganjaranapp,2022-12-03,"Maulid nabi, doa bersama, dan selawatan sebagai ikhtiar memenangkan Ganjar dalam Pemilu 2024 nanti. Mereka optimis di tangan Ganjar kelak, pesantren di Indonesia mampu menjadi garda terdepan dalam membangun kekuatan ekonomi Nasional.   #GanjarSiap #GanjaranApp #GanjarKita  https://t.co/JcLYnuTn3X",https://twitter.com/GanjaranApp/status/1598904867585605632
bawaslukabinhil,2022-12-03,"Bawaslu Inhil-Badan Pengawas Pemilihan Umum Republik Indonesia (Bawaslu RI) bekerjasama dengan Dewan Perwakilan Rakyat Republik Indonesia menggelar kegiatan Sosialisasi Pengawasan Penyelenggaraan Pemilu di Kabupaten Indragiri Hilir,Sabtu (3/12/2022) di Aula Hotel Elite Tembilahan  https://t.co/Cg90qzZBCT",https://twitter.com/BawasluKabInhil/status/1598904570692108289
j_nyimaslombok,2022-12-03,"Sambutan Presiden Joko Widodo Pada Rapat Konsolidasi Nasional Kesiapan Tahapan Pemilu Serentak Tahun 2024, 2 Desember 2022  https://t.co/H86kJnL6Yu",https://twitter.com/j_nyimaslombok/status/1598904167598555136
panwastenabang,2022-12-03,#PanwascamTanahAbang  @bawaslujakpus Fasilitasi Pengelolaan Administrasi dan Konsolidasi Sekretariat Pengawas Pemilu ADHOC dalam Penyelenggaraan Tahapan Pemilu.  • #SahabatBawaslu #BawasluMengawasi  #AyoAwasiBersama  https://t.co/cZ54mzRiGZ,https://twitter.com/PanwasTenabang/status/1598904149432991745
trenggalek,2022-12-03,Daftar Nama Calon PPK Pemilu 2024 Trenggalek yang Lolos Seleksi Administrasi  https://t.co/D7iotROTeJ,https://twitter.com/trenggalek/status/1598903417123897344
nada10062503,2022-12-03,@Relawananies Pemilu 2024 jk ALLAH SWT IZINKAN... PERKUAT TEAM IT yg ingin INDONESIA LEBIH BAIK..!!,https://twitter.com/Nada10062503/status/1598902937002332160
beritasatu,2022-12-03,Hasyim Asy'ari: Personel KPU Sehat dan Siap Gelar Pemilu 2024  https://t.co/8Cd3EcufRV,https://twitter.com/Beritasatu/status/1598902714741952512
kchaehyunz,2022-12-03,"@shiningsoloov @akusiyes173 @AREAJULID @srfhwhw yg penting jgn 5 taun sekali, ntr kaya pemilu",https://twitter.com/kchaehyunz/status/1598901677238943744
tahugejrot74,2022-12-03,@Gr4sssss @arielsyahril @MorantaAmar @aniesbaswedan @NasDem @dpw_nasdem_aceh Pendaftaran pemilu ajah Lom di buka... Tunggu tanggal mainnya.... Semua akan Anis pada waktunya..  https://t.co/RMX4jFknxq,https://twitter.com/TahuGejrot74/status/1598901435516997633
hartonorian2,2022-12-03,"@YRadianto @abu_waras Koment org yg takut pemilu, aku lebih setuju klo Lempar saja k Gurun",https://twitter.com/HartonoRian2/status/1598901435483443202
ekohartono,2022-12-03,The Matchmaker detikPemilu: Pilih dan jodohkan tokoh yang cocok jadi bakal calon Presiden dan Wakil Presiden versi detikers untuk Pemilu 2024!   https://t.co/kiene0dEfo,https://twitter.com/ekohartono/status/1598901427115823109
hidayat08816410,2022-12-03,"@CNNIndonesia Mending diem aja nunggu 2024 daripada bikin blunder , atau pemilu dipercepat aja",https://twitter.com/hidayat08816410/status/1598901293040693248
kpugunungsitoli,2022-12-03,"#TemanPemilih, KPU Kota Gunungsitoli mengumumkan masa penyampaian tanggapan terhadap calon PPK Pemilu tahun 2024.  #KPUMelayani #PemiluSerentak2024  https://t.co/jCKQJR57Ng",https://twitter.com/KPUGunungsitoli/status/1598901266012598273
